# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.00039019 -1.60000 10.01703 0.8429913521 2.4328822099    0.781  2.344  3.6944  1.716    7  0.000  0.526     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.452e-01 2.544e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 -1.091 -1.062 -0.622 -1.680
0.00039019 -1.60000 10.01703 0.8430065513 2.4328869224    0.781  2.386  3.6915  1.663    7  0.000  0.526     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.452e-01 2.544e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.189e-04 -1.194 -1.159 -0.712 -1.784
0.00039019 -1.60000 10.01703 0.8430200815 2.4328911172    0.781  2.427  3.6887  1.611    7  0.000  0.526     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.452e-01 2.544e-01 7.183e-05 2.104e-05 1.824e-04 -1.000 4.188e-04 -1.297 -1.256 -0.800 -1.888
0.00039019 -1.60000 10.01703 0.8430321813 2.4328948684    0.781  2.468  3.6858  1.558    7  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.452e-01 2.544e-01 7.174e-05 2.107e-05 1.824e-04 -1.000 4.188e-04 -1.400 -1.351 -0.888 -1.990
0.00039019 -1.60000 10.01703 0.8430431485 2.4328982684    0.781  2.509  3.6830  1.506    7  0.000  0.522     6.57     5.25     3.74     2.89     2.33  3    -1e-30      0.00 7.452e-01 2.544e-01 7.140e-05 2.127e-05 1.824e-04 -1.000 4.188e-04 -1.502 -1.448 -0.975 -2.095
0.00039019 -1.60000 10.01703 0.8430530429 2.4329013357    0.781  2.550  3.6801  1.454    7  0.000  0.515     7.34     5.77     4.09     3.16     2.56  3    -1e-30      0.00 7.451e-01 2.544e-01 7.056e-05 2.200e-05 1.824e-04 -1.000 4.188e-04 -1.604 -1.544 -1.060 -2.201
0.00039019 -1.60000 10.01703 0.8430620432 2.4329041258    0.781  2.590  3.6772  1.402    7  0.000  0.504     8.19     6.34     4.47     3.47     2.80  3    -1e-30      0.00 7.451e-01 2.545e-01 6.909e-05 2.367e-05 1.824e-04 -1.000 4.157e-04 -1.706 -1.639 -1.143 -2.305
0.00039019 -1.60000 10.01703 0.8430702686 2.4329066756    0.781  2.631  3.6743  1.349    7  0.000  0.492     9.15     6.97     4.89     3.80     3.07  3    -1e-30      0.00 7.450e-01 2.546e-01 6.754e-05 2.557e-05 1.824e-04 -1.000 4.079e-04 -1.807 -1.733 -1.225 -2.409
0.00039019 -1.60000 10.01703 0.8430779576 2.4329090591    0.781  2.671  3.6714  1.298    7  0.000  0.482    10.21     7.65     5.35     4.16     3.37  3    -1e-30      0.00 7.449e-01 2.547e-01 6.618e-05 2.725e-05 1.824e-04 -1.000 4.087e-04 -1.908 -1.826 -1.304 -2.512
0.00039019 -1.60000 10.01703 0.8430852890 2.4329113316    0.781  2.711  3.6685  1.246    7  0.000  0.473    11.40     8.40     5.85     4.55     3.69  3    -1e-30      0.00 7.447e-01 2.548e-01 6.496e-05 2.874e-05 1.824e-04 -1.000 4.164e-04 -2.008 -1.917 -1.381 -2.614
0.00039019 -1.60000 10.01703 0.8430923820 2.4329135303    0.781  2.751  3.6656  1.194    7  0.000  0.466    12.72     9.23     6.40     4.99     4.04  2    -1e-30      0.00 7.446e-01 2.550e-01 6.391e-05 3.005e-05 1.824e-04 -1.000 4.073e-04 -2.108 -2.007 -1.456 -2.715
0.00039019 -1.60000 10.01703 0.8430992365 2.4329156549    0.781  2.791  3.6626  1.142    7  0.000  0.459    14.21    10.14     7.00     5.46     4.43  2    -1e-30      0.00 7.445e-01 2.551e-01 6.300e-05 3.116e-05 1.824e-04 -1.000 4.050e-04 -2.209 -2.098 -1.530 -2.817
0.00039019 -1.60000 10.01703 0.8431054950 2.4329175948    0.781  2.832  3.6595  1.089    7  0.000  0.453    15.91    11.17     7.68     6.00     4.86  2    -1e-30      0.00 7.444e-01 2.552e-01 6.219e-05 3.216e-05 1.824e-04 -1.000 4.188e-04 -2.311 -2.188 -1.603 -2.921
0.00039019 -1.60000 10.01703 0.8431112766 2.4329193868    0.781  2.874  3.6564  1.035    7  0.000  0.448    17.82    12.30     8.42     6.59     5.34  2    -1e-30      0.00 7.442e-01 2.554e-01 6.149e-05 3.302e-05 1.823e-04 -1.000 4.188e-04 -2.414 -2.277 -1.675 -3.021
0.00039019 -1.60000 10.01703 0.8431163430 2.4329209572    0.781  2.916  3.6531  0.979    7  0.000  0.444    20.06    13.61     9.27     7.27     5.89  2    -1e-30      0.00 7.441e-01 2.555e-01 6.086e-05 3.381e-05 1.822e-04 -1.000 4.189e-04 -2.520 -2.368 -1.750 -3.124
0.00039019 -1.60000 10.01703 0.8431202769 2.4329221765    0.781  2.958  3.6499  0.924    7  0.000  0.440    22.53    15.02    10.19     8.00     6.49  2    -1e-30      0.00 7.440e-01 2.556e-01 6.035e-05 3.447e-05 1.821e-04 -1.000 4.188e-04 -2.625 -2.456 -1.822 -3.224
0.00039019 -1.60000 10.01703 0.8431236148 2.4329232110    0.781  2.997  3.6468  0.873    7  0.000  0.438    25.13    16.49    11.14     8.76     7.10  1    -1e-30      0.00 7.439e-01 2.557e-01 5.993e-05 3.503e-05 1.819e-04 -1.000 4.188e-04 -2.723 -2.538 -1.887 -3.316
0.00039019 -1.60000 10.01703 0.8431268930 2.4329242271    0.781  3.037  3.6437  0.821    7  0.000  0.436    28.06    18.11    12.19     9.59     7.78  1    -1e-30      0.00 7.437e-01 2.558e-01 5.961e-05 3.550e-05 1.817e-04 -1.000 4.188e-04 -2.821 -2.620 -1.953 -3.409
0.00039019 -1.60000 10.01703 0.8431298137 2.4329251323    0.781  3.077  3.6404  0.767    7  0.000  0.435    31.47    19.97    13.38    10.55     8.56  1    -1e-30      0.00 7.436e-01 2.560e-01 5.935e-05 3.593e-05 1.815e-04 -1.000 4.188e-04 -2.923 -2.704 -2.020 -3.505
0.00039019 -1.60000 10.01703 0.8431324959 2.4329259636    0.781  3.123  3.6366  0.706    7  0.000  0.434    35.80    22.30    14.86    11.73     9.52  1    -1e-30      0.00 7.435e-01 2.560e-01 5.912e-05 3.640e-05 1.812e-04 -1.000 4.188e-04 -3.038 -2.796 -2.091 -3.611
0.00039019 -1.60000 10.01703 0.8431327343 2.4329260375    0.781  3.164  3.6331  0.652    7  0.000  0.434    40.19    24.61    16.33    12.91    10.48  1    -1e-30      0.00 7.435e-01 2.560e-01 5.911e-05 3.641e-05 1.812e-04 -1.000 4.188e-04 -3.139 -2.875 -2.151 -3.702
0.00039019 -1.60000 10.01703 0.8431329131 2.4329260929    0.781  3.197  3.6302  0.607    7  0.000  0.431    44.21    26.69    17.64    13.97    11.34  1    -1e-30      0.00 7.432e-01 2.564e-01 5.838e-05 3.809e-05 1.802e-04 -1.000 4.188e-04 -3.222 -2.940 -2.199 -3.778
0.00039019 -1.60000 10.01703 0.8431332111 2.4329261853    0.781  3.239  3.6265  0.549    7  0.000  0.430    49.91    29.59    19.47    15.44    12.54  1    -1e-30      0.00 7.430e-01 2.566e-01 5.803e-05 3.912e-05 1.795e-04 -1.000 4.188e-04 -3.329 -3.022 -2.260 -3.872
0.00039019 -1.60000 10.01703 0.8431337476 2.4329263515    0.781  3.286  3.6226  0.487    7  0.000  0.429    57.00    33.14    21.70    17.23    14.00  1    -1e-30      0.00 7.428e-01 2.568e-01 5.776e-05 4.000e-05 1.789e-04 -1.000 4.187e-04 -3.446 -3.113 -2.327 -3.977
0.00039019 -1.60000 10.01703 0.8431338668 2.4329263885    0.781  3.294  3.6220  0.477    7  0.549  0.429    58.24    33.76    22.08    17.54    14.25  1    -1e-30      0.00 7.428e-01 2.568e-01 5.771e-05 4.012e-05 1.788e-04 -1.000 4.188e-04 -3.465 -3.128 -2.338 -3.994
0.00039019 -1.60000 10.01703 0.8431339860 2.4329264254    0.781  3.377  3.6162  0.371    8  0.542  0.404    72.90    40.88    26.51    21.12    17.17  1 -8.56e-07      0.00 7.347e-01 2.650e-01 5.388e-05 4.883e-05 1.812e-04 -1.000 3.076e-04 -3.672 -3.289 -2.456 -4.180
0.00039019 -1.60000 10.01703 0.8431340456 2.4329264439    0.780  3.215  3.6284  0.580    8  0.542  0.396    46.71    27.97    18.45    14.62    11.87  1 -4.09e-07      0.00 7.347e-01 2.650e-01 5.388e-05 4.883e-05 1.812e-04 -1.000 3.076e-04 -3.268 -2.974 -2.222 -3.817
0.00039019 -1.60000 10.01703 0.8431341648 2.4329264809    0.779  3.072  3.6407  0.772    8  0.542  0.396    31.14    19.79    13.26    10.45     8.48  1 -2.13e-07      0.00 7.347e-01 2.650e-01 5.388e-05 4.883e-05 1.812e-04 -1.000 3.076e-04 -2.911 -2.693 -2.010 -3.493
0.00039019 -1.60000 10.01703 0.8431343436 2.4329265363    0.775  2.872  3.6579  1.039    8  0.542  0.396    17.64    12.19     8.35     6.53     5.30  2 -8.49e-08      0.00 7.347e-01 2.650e-01 5.388e-05 4.883e-05 1.812e-04 -1.000 3.076e-04 -2.410 -2.280 -1.683 -3.021
0.00039019 -1.60000 10.01703 0.8431345820 2.4329266102    0.770  2.878  3.6573  1.028    8  0.543  0.396    18.01    12.41     8.49     6.65     5.39  2 -8.85e-08      0.00 7.347e-01 2.650e-01 5.388e-05 4.883e-05 1.812e-04 -1.000 3.076e-04 -2.424 -2.291 -1.691 -3.033
0.00039019 -1.60000 10.01703 0.8431349397 2.4329267210    0.764  2.972  3.6490  0.897    8  0.543  0.396    23.75    15.70    10.63     8.35     6.77  2 -1.41e-07      0.00 7.347e-01 2.650e-01 5.388e-05 4.883e-05 1.812e-04 -1.000 3.077e-04 -2.661 -2.487 -1.846 -3.258
0.00039019 -1.60000 10.01703 0.8431353569 2.4329268503    0.757  3.131  3.6350  0.678    8  0.543  0.396    37.71    23.26    15.46    12.23     9.92  1 -3.02e-07      0.00 7.347e-01 2.650e-01 5.388e-05 4.883e-05 1.812e-04 -1.000 3.076e-04 -3.058 -2.805 -2.091 -3.626
0.00039019 -1.60000 10.01703 0.8431358337 2.4329269981    0.749  3.270  3.6228  0.486    8  0.544  0.396    56.62    32.83    21.48    17.08    13.87  1 -5.91e-07      0.00 7.347e-01 2.650e-01 5.388e-05 4.883e-05 1.812e-04 -1.000 3.076e-04 -3.404 -3.072 -2.287 -3.936
0.00039019 -1.60000 10.01703 0.8431363702 2.4329271644    0.739  3.362  3.6146  0.356    8  0.544  0.396    74.55    41.42    26.82    21.41    17.39  1 -9.36e-07      0.00 7.347e-01 2.650e-01 5.388e-05 4.883e-05 1.812e-04 -1.000 3.076e-04 -3.634 -3.239 -2.397 -4.135
0.00039019 -1.60000 10.01703 0.8431369662 2.4329273491    0.729  3.413  3.6100  0.280    8  0.545  0.396    87.43    47.35    30.46    24.38    19.81  1 -1.23e-06      0.00 7.347e-01 2.650e-01 5.388e-05 4.883e-05 1.812e-04 -1.000 3.076e-04 -3.762 -3.328 -2.452 -4.243
0.00039019 -1.60000 10.01703 0.8431376219 2.4329275523    0.717  3.439  3.6074  0.236    8  0.545  0.396    95.76    51.05    32.72    26.23    21.32  1 -1.46e-06      0.00 7.347e-01 2.650e-01 5.388e-05 4.883e-05 1.812e-04 -1.000 3.076e-04 -3.828 -3.372 -2.475 -4.297
0.00039019 -1.60000 10.01703 0.8431383967 2.4329277925    0.704  3.456  3.6056  0.204    8  0.546  0.396   102.23    53.84    34.41    27.62    22.45  1 -1.66e-06      0.00 7.347e-01 2.650e-01 5.388e-05 4.883e-05 1.812e-04 -1.000 3.076e-04 -3.871 -3.398 -2.488 -4.331
0.00039019 -1.60000 10.01703 0.8431414962 2.4329287531    0.547 -9.999  4.0000  1.746    9  0.548  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.347e-01 2.650e-01 5.388e-05 4.883e-05 1.812e-04 -1.000 3.077e-04 29.767 30.050 30.044 30.046
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.00039019 -1.60000 10.02531 0.0900000036 1.0816895926    0.090 -3.189  3.4780  5.445    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.14e-17      0.00 7.484e-01 2.512e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.189e-04 12.742 13.586 15.423 12.331
0.00039019 -1.60000 10.02531 0.0904033780 1.0855425136    0.090 -3.176  3.4800  5.442    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.31e-17      0.00 7.483e-01 2.513e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.189e-04 12.709 13.544 15.351 12.296
0.00039019 -1.60000 10.02531 0.1000000015 1.1711064122    0.100 -2.875  3.5233  5.358    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-16      0.00 7.466e-01 2.530e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 11.958 12.574 13.818 11.486
0.00039019 -1.60000 10.02531 0.1200000048 1.3193154741    0.120 -2.587  3.5544  5.274    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.17e-16      0.00 7.441e-01 2.555e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 11.238 11.702 12.710 10.712
0.00039019 -1.60000 10.02531 0.1400000006 1.4384526719    0.140 -2.406  3.5695  5.219    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.25e-16      0.00 7.423e-01 2.573e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 10.784 11.180 12.100 10.234
0.00039019 -1.60000 10.02531 0.1599999964 1.5372931554    0.160 -2.264  3.5795  5.176    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.42e-16      0.00 7.410e-01 2.586e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 10.430 10.785 11.655 9.866
0.00039019 -1.60000 10.02531 0.1733556092 1.5947616868    0.173 -2.185  3.5842  5.150    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.25e-16      0.00 7.406e-01 2.590e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 10.232 10.570 11.417 9.663
0.00039019 -1.60000 10.02531 0.2000000179 1.6938791367    0.200 -2.043  3.5925  5.105    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.13e-16      0.00 7.399e-01 2.597e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 9.878 10.187 10.995 9.302
0.00039019 -1.60000 10.02531 0.2500000000 1.8403257998    0.250 -1.839  3.6036  5.042    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-15      0.00 7.398e-01 2.598e-01 7.530e-05 2.032e-05 1.843e-04 -1.000 4.187e-04 9.368 9.638 10.399 8.781
0.00039019 -1.60000 10.02531 0.3000000417 1.9529140366    0.300 -1.683  3.6123  4.999    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-15      0.00 7.400e-01 2.596e-01 7.529e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 8.978 9.219 9.945 8.384
0.00039019 -1.60000 10.02531 0.3009121716 1.9547370991    0.301 -1.681  3.6124  4.999    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-15      0.00 7.400e-01 2.596e-01 7.529e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 8.972 9.212 9.937 8.377
0.00039019 -1.60000 10.02531 0.3499999940 2.0434174644    0.350 -1.557  3.6198  4.970    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.93e-15      0.00 7.400e-01 2.595e-01 7.526e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 8.662 8.878 9.575 8.062
0.00039019 -1.60000 10.02531 0.4000000060 2.1185024399    0.400 -1.420  3.6305  4.933    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.58e-15      0.00 7.503e-01 2.493e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 8.319 8.502 9.159 7.713
0.00039019 -1.60000 10.02531 0.4500000179 2.1822809362    0.450 -1.252  3.6481  4.887    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.78e-15      0.00 7.505e-01 2.491e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.189e-04 7.899 8.030 8.624 7.285
0.00039019 -1.60000 10.02531 0.5000000000 2.2374541529    0.500 -1.064  3.6717  4.840    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.83e-15      0.00 7.505e-01 2.491e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.189e-04 7.430 7.495 8.013 6.811
0.00039019 -1.60000 10.02531 0.5500000715 2.2836583126    0.550 -0.858  3.6952  4.769    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1  -9.7e-15      0.00 7.809e-01 2.188e-01 6.670e-05 1.801e-05 1.634e-04 -1.000 3.560e-04 6.914 6.928 7.381 6.298
0.00039019 -1.60000 10.02531 0.6000000238 2.3211213258    0.600 -0.655  3.7214  4.709    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-14      0.00 7.909e-01 2.088e-01 6.404e-05 1.730e-05 1.570e-04 -1.000 3.748e-04 6.408 6.384 6.777 5.811
0.00039019 -1.60000 10.02531 0.6048984528 2.3244104369    0.605 -0.635  3.7243  4.704    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-14      0.00 7.920e-01 2.076e-01 6.374e-05 1.722e-05 1.563e-04 -1.000 3.466e-04 6.357 6.330 6.716 5.763
0.00039019 -1.60000 10.02531 0.6194924712 2.3338561646    0.619 -0.573  3.7330  4.687    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.93e-14      0.00 7.956e-01 2.041e-01 6.281e-05 1.697e-05 1.541e-04 -1.000 3.580e-04 6.204 6.169 6.537 5.620
0.00039019 -1.60000 10.02531 0.6329497099 2.3421236877    0.633 -0.517  3.7409  4.671    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.22e-14      0.00 7.990e-01 2.006e-01 6.191e-05 1.673e-05 1.519e-04 -1.000 3.357e-04 6.062 6.022 6.374 5.489
0.00039019 -1.60000 10.02531 0.6444661617 2.3488844824    0.644 -0.468  3.7475  4.657    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1  -2.5e-14      0.00 8.021e-01 1.975e-01 6.111e-05 1.651e-05 1.500e-04 -1.000 3.350e-04 5.939 5.899 6.237 5.380
0.00039019 -1.60000 10.02531 0.6499999762 2.3520353107    0.650 -0.444  3.7507  4.650    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.65e-14      0.00 8.037e-01 1.960e-01 6.071e-05 1.641e-05 1.490e-04 -1.000 3.381e-04 5.880 5.839 6.170 5.327
0.00039019 -1.60000 10.02531 0.6539628506 2.3542540389    0.654 -0.427  3.7528  4.644    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.76e-14      0.00 8.050e-01 1.947e-01 6.036e-05 1.632e-05 1.482e-04 -1.000 3.344e-04 5.838 5.797 6.123 5.289
0.00039019 -1.60000 10.02531 0.6681892872 2.3619703755    0.668 -0.366  3.7603  4.622    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.23e-14      0.00 8.101e-01 1.896e-01 5.904e-05 1.597e-05 1.450e-04 -1.000 3.323e-04 5.685 5.643 5.954 5.153
0.00039019 -1.60000 10.02531 0.6816950440 2.3689541555    0.681 -0.307  3.7672  4.599    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.76e-14      0.00 8.153e-01 1.844e-01 5.770e-05 1.561e-05 1.419e-04 -1.000 3.459e-04 5.537 5.497 5.795 5.022
0.00039019 -1.60000 10.02531 0.6941983700 2.3751417894    0.694 -0.251  3.7734  4.576    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.35e-14      0.00 8.205e-01 1.792e-01 5.636e-05 1.525e-05 1.387e-04 -1.000 3.440e-04 5.397 5.360 5.646 4.898
0.00039019 -1.60000 10.02531 0.6999999881 2.3779266974    0.700 -0.225  3.7762  4.565    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.66e-14      0.00 8.230e-01 1.766e-01 5.571e-05 1.508e-05 1.371e-04 -1.000 3.409e-04 5.332 5.295 5.576 4.840
0.00039019 -1.60000 10.02531 0.7043985724 2.3800029929    0.704 -0.204  3.7783  4.555    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -4.92e-14      0.00 8.254e-01 1.743e-01 5.503e-05 1.491e-05 1.356e-04 -1.000 3.302e-04 5.281 5.246 5.522 4.795
0.00039019 -1.60000 10.02531 0.7162984014 2.3854734627    0.716 -0.148  3.7837  4.528    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.73e-14      0.00 8.320e-01 1.678e-01 5.313e-05 1.445e-05 1.315e-04 -1.000 2.458e-04 5.140 5.108 5.374 4.669
0.00039019 -1.60000 10.02531 0.7268874645 2.3901685602    0.727 -0.096  3.7884  4.501    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -6.6e-14      0.00 8.379e-01 1.619e-01 5.146e-05 1.404e-05 1.279e-04 -1.000 2.581e-04 5.011 4.981 5.239 4.552
0.00039019 -1.60000 10.02531 0.7368696332 2.3944527671    0.736 -0.046  3.7927  4.474    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -7.61e-14      0.00 8.432e-01 1.565e-01 4.996e-05 1.367e-05 1.246e-04 -1.000 2.528e-04 4.884 4.856 5.105 4.436
0.00039019 -1.60000 10.02531 0.7456311584 2.3981045862    0.745  0.001  3.7964  4.447    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -8.69e-14      0.00 8.478e-01 1.520e-01 4.872e-05 1.337e-05 1.220e-04 -1.000 2.482e-04 4.767 4.740 4.983 4.329
0.00039019 -1.60000 10.02531 0.7500000000 2.3998889087    0.750  0.025  3.7982  4.432    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1  -9.3e-14      0.00 8.499e-01 1.498e-01 4.814e-05 1.323e-05 1.207e-04 -1.000 2.459e-04 4.707 4.680 4.920 4.273
0.00039019 -1.60000 10.02531 0.7575923204 2.4029335362    0.757  0.068  3.8013  4.406    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-13      0.00 8.517e-01 1.481e-01 4.788e-05 1.316e-05 1.202e-04 -1.000 2.459e-04 4.600 4.574 4.808 4.174
0.00039019 -1.60000 10.02531 0.7660254240 2.4062340999    0.765  0.119  3.8047  4.374    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-13      0.00 8.535e-01 1.463e-01 4.764e-05 1.310e-05 1.197e-04 -1.000 2.544e-04 4.473 4.448 4.677 4.056
0.00039019 -1.60000 10.02531 0.7740727067 2.4093066691    0.773  0.170  3.8079  4.340    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.42e-13      0.00 8.550e-01 1.447e-01 4.745e-05 1.306e-05 1.194e-04 -1.000 2.606e-04 4.344 4.319 4.542 3.934
0.00039019 -1.60000 10.02531 0.7814897895 2.4120742681    0.781  0.221  3.8107  4.304    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-13      0.00 8.563e-01 1.434e-01 4.731e-05 1.302e-05 1.191e-04 -1.000 2.556e-04 4.217 4.192 4.411 3.814
0.00039019 -1.60000 10.02531 0.7882780433 2.4145548043    0.787  0.271  3.8130  4.267    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.92e-13      0.00 8.574e-01 1.424e-01 4.720e-05 1.300e-05 1.189e-04 -1.000 2.459e-04 4.094 4.068 4.282 3.695
0.00039019 -1.60000 10.02531 0.7944894433 2.4167818919    0.793  0.319  3.8147  4.230    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.24e-13      0.00 8.580e-01 1.418e-01 4.719e-05 1.300e-05 1.189e-04 -1.000 2.802e-04 3.973 3.946 4.158 3.578
0.00039019 -1.60000 10.02531 0.8000000119 2.4187244405    0.799  0.365  3.8158  4.191    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.59e-13      0.00 8.576e-01 1.421e-01 4.740e-05 1.306e-05 1.195e-04 -1.000 3.083e-04 3.858 3.831 4.040 3.465
0.00039019 -1.60000 10.02531 0.8031550050 2.4198228279    0.802  0.391  3.8165  4.169    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.82e-13      0.00 8.567e-01 1.430e-01 4.767e-05 1.313e-05 1.202e-04 -1.000 3.206e-04 3.792 3.763 3.972 3.400
0.00039019 -1.60000 10.02531 0.8042196631 2.4201912450    0.803  0.401  3.8166  4.160    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.92e-13      0.00 8.563e-01 1.433e-01 4.778e-05 1.316e-05 1.204e-04 -1.000 3.211e-04 3.768 3.740 3.948 3.376
0.00039019 -1.60000 10.02531 0.8061162829 2.4208447845    0.805  0.419  3.8165  4.143    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.11e-13      0.00 8.557e-01 1.440e-01 4.796e-05 1.321e-05 1.209e-04 -1.000 3.222e-04 3.723 3.693 3.902 3.330
0.00039019 -1.60000 10.02531 0.8115028739 2.4226817599    0.810  0.474  3.8152  4.086    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.73e-13      0.00 8.540e-01 1.457e-01 4.850e-05 1.336e-05 1.222e-04 -1.000 3.252e-04 3.585 3.554 3.764 3.189
0.00039019 -1.60000 10.02531 0.8159907460 2.4241909675    0.815  0.527  3.8119  4.022    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.53e-13      0.00 8.525e-01 1.472e-01 4.894e-05 1.348e-05 1.233e-04 -1.000 3.276e-04 3.452 3.420 3.634 3.049
0.00039019 -1.60000 10.02531 0.8167495728 2.4244442657    0.815  0.537  3.8111  4.009    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.73e-13      0.00 8.523e-01 1.474e-01 4.901e-05 1.350e-05 1.235e-04 -1.000 3.280e-04 3.428 3.395 3.610 3.022
0.00039019 -1.60000 10.02531 0.8174652457 2.4246826636    0.816  0.547  3.8098  3.994    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.93e-13      0.00 8.520e-01 1.476e-01 4.908e-05 1.352e-05 1.237e-04 -1.000 3.284e-04 3.402 3.368 3.586 2.993
0.00039019 -1.60000 10.02531 0.8198699355 2.4254801853    0.818  0.584  3.8047  3.938    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -5.68e-13      0.00 8.513e-01 1.484e-01 4.932e-05 1.359e-05 1.243e-04 -1.000 3.298e-04 3.310 3.275 3.500 2.889
0.00039019 -1.60000 10.02531 0.8217021823 2.4260842527    0.820  0.616  3.7985  3.882    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1  -6.5e-13      0.00 8.507e-01 1.490e-01 4.950e-05 1.364e-05 1.247e-04 -1.000 3.307e-04 3.231 3.194 3.429 2.796
